Assay1 Amplitude,Assay2 Amplitude,Cluster
1375.1604,1384.17419,1
1375.08472,1489.67761,1
1375.86218,1454.36572,1
1375.30176,1463.04138,1
1375.515,1515.33118,1
1375.679,1369.81,1
1375.32983,1451.71753,1
1375.8092,1400.94922,1
1375.90015,1432.1283,1
1375.14526,1522.8938,1
1375.46167,1495.057,1
1375.34558,1434.38464,1
1375.12329,1401.33081,1
1375.58521,1468.53552,1
1375.52527,1503.373,1
1375.37183,1434.80811,1
1375.46277,1557.6604,1
1375.69971,1556.89734,1
1375.00354,1400.3175,1
1375.566,1421.46521,1
1375.68591,1510.54089,1
1375.496,1526.91919,1
1376.45154,1511.24426,1
1376.71338,1465.99707,1
1376.52075,1470.89978,1
1376.30029,1397.17334,1
1376.2262,1581.17749,1
1376.32446,1465.27612,1
1376.234,1523.06335,1
1376.48743,1438.13416,1
1376.77039,1443.93677,1
1376.5907,1498.848,1
1376.949,1482.62952,1
1376.76917,1468.82129,1
1376.5614,1407.81152,1
1376.04822,1487.498,1
1376.791,1639.66321,1
1376.71655,1512.29248,1
1376.7688,1379.92578,1
1376.64844,1455.39221,1
1376.38037,1500.00281,1
1376.37463,1423.46631,1
1376.94507,1485.87744,1
1376.97327,1390.3407,1
1376.10059,1498.91675,1
1376.1156,1446.691,1
1376.70923,1534.92468,1
1376.97864,1452.84,1
1376.33423,1453.897,1
1376.5979,1528.28088,1
1376.9541,1474.01233,1
1376.23291,1361.4541,1
1376.97681,1516.1759,1
1376.72266,1450.224,1
1376.278,1473.75208,1
1376.87048,1391.02124,1
1376.10669,1419.224,1
1376.59216,1468.806,1
1376.2002,1486.211,1
1376.24231,1440.46887,1
1376.5481,1430.0144,1
1376.692,1284.78638,1
1376.23718,1435.98694,1
1376.09583,1564.39331,1
1376.4668,1470.634,1
1377.74231,1551.01,1
1377.40552,1559.77637,1
1377.56213,1401.60681,1
1377.792,1441.37341,1
1377.06836,1504.74573,1
1377.452,1409.27,1
1377.93066,1487.8385,1
1377.22644,1525.72266,1
1377.22778,1411.2804,1
1377.70691,1392.83838,1
1377.30957,1360.96484,1
1377.923,1498.66638,1
1377.71082,1563.94128,1
1377.32153,1505.13074,1
1377.48755,1381.13159,1
1377.54175,1583.27808,1
1377.40259,1513.54346,1
1377.04346,1511.72754,1
1377.97852,1395.198,1
1377.325,1504.53271,1
1377.42957,1488.42773,1
1377.1272,1559.33936,1
1377.23547,1488.69617,1
1377.63013,1513.98669,1
1377.5304,1495.99243,1
1377.58691,1429.99268,1
1377.663,1578.84106,1
1377.42126,1426.36353,1
1377.11475,1393.152,1
1377.62048,1469.55969,1
1377.35339,1580.83508,1
1378.17249,1395.11975,1
1378.56274,1459.25183,1
1378.78833,1498.07983,1
1378.8335,1426.831,1
1378.32825,1443.17456,1
1378.19287,1522.7395,1
1378.8844,1470.74292,1
1378.75562,1488.23132,1
1378.39429,1529.01111,1
1378.11841,1521.1333,1
1378.87659,1489.58289,1
1378.818,1481.50964,1
1378.51025,1502.36719,1
1378.53833,1500.8783,1
1378.15125,1367.49,1
1378.90479,1444.55334,1
1378.02576,1466.874,1
1378.35107,1536.609,1
1378.87366,1466.65588,1
1378.11462,1355.30115,1
1378.41321,1580.18445,1
1378.66724,1248.18652,1
1378.01416,1421.51245,1
1378.00024,1585.82581,1
1378.74854,1452.98389,1
1378.36731,1344.43359,1
1378.22119,1455.04077,1
1378.02759,1493.55322,1
1378.575,1491.20764,1
1378.34729,1530.07654,1
1378.303,1469.2522,1
1378.08887,1483.41833,1
1378.67114,1527.79382,1
1378.18616,1546.81238,1
1378.52869,1492.44739,1
1378.336,1363.15515,1
1378.341,1501.53931,1
1378.35046,1488.59387,1
1379.77417,1472.2196,1
1379.623,1460.8606,1
1379.99365,1456.27661,1
1379.97754,1466.026,1
1379.08655,1484.8717,1
1379.32471,1450.82959,1
1379.80859,1473.92883,1
1379.70422,1485.45386,1
1379.408,1462.10645,1
1379.34753,1447.37549,1
1379.9458,1500.907,1
1379.8833,1446.096,1
1379.06763,1545.54468,1
1379.56506,1441.54041,1
1379.70435,1544.56409,1
1379.56018,1556.47791,1
1379.72925,1454.62585,1
1379.65479,1437.89185,1
1379.62964,1551.89624,1
1379.06128,1445.52026,1
1379.23083,1510.48743,1
1379.84277,1441.94983,1
1379.67944,1518.27429,1
1379.27991,1401.68677,1
1379.00232,1474.5166,1
1379.92664,1461.819,1
1379.31665,1409.792,1
1379.07764,1426.97681,1
1379.29968,1671.44775,1
1379.45337,1406.05713,1
1379.65991,1422.64526,1
1379.929,1503.42456,1
1380.6969,1399.87427,1
1380.45923,1496.77722,1
1380.567,1577.34851,1
1380.52673,1473.4397,1
1380.00269,1499.55188,1
1380.47681,1458.731,1
1380.00854,1503.111,1
1380.24744,1397.51123,1
1380.54919,1480.2262,1
1380.18958,1524.04639,1
1380.41553,1522.72314,1
1380.12659,1476.24585,1
1380.21729,1488.98328,1
1380.65833,1509.32117,1
1380.93347,1377.89832,1
1380.85864,1424.75256,1
1380.09644,1468.34229,1
1380.25256,1479.649,1
1380.43,1459.691,1
1380.77625,1439.32544,1
1380.5896,1531.59534,1
1380.38586,1476.66113,1
1380.62549,1455.051,1
1380.83337,1449.114,1
1380.5365,1536.7312,1
1380.34119,1426.23083,1
1380.83325,1499.06238,1
1380.74548,1497.38123,1
1380.623,1451.832,1
