Assay1 Amplitude,Assay2 Amplitude,Cluster
1138.80457,1362.51709,1
1138.44275,1372.3269,1
1138.50085,1405.39514,1
1138.2821,1422.73608,1
1138.18909,1368.54565,1
1138.00964,1340.98413,1
1138.96472,1314.20435,1
1139.06213,1341.53455,1
1139.999,1272.56934,1
1139.84082,1341.35925,1
1139.57642,1347.17786,1
1139.178,1266.07678,1
1139.08032,1355.12451,1
1139.23657,1389.61365,1
1139.80725,1318.16138,1
1139.667,1278.81958,1
1139.83447,1544.32886,1
1139.95972,1495.94263,1
1139.22522,1409.44861,1
1139.80493,1265.95667,1
1139.51172,1408.3905,1
1139.72913,1428.76843,1
1139.36377,1395.19287,1
1139.39368,1264.76184,1
1139.181,1356.65417,1
1139.30981,1316.97217,1
1139.79468,1364.52515,1
1139.5752,1415.23877,1
1139.7793,1263.34827,1
1139.95923,1331.58362,1
1139.90515,1367.20264,1
1139.72266,1351.70837,1
1139.91431,1266.46021,1
1140.49121,1443.79688,1
1140.97815,1256.25269,1
1140.69153,1350.1853,1
1140.84924,1289.36743,1
1140.36023,1303.88928,1
1140.22473,1326.23267,1
1140.4812,1344.01245,1
1140.57251,1408.09314,1
1140.72522,1338.51758,1
1140.187,1397.64038,1
1140.9718,1412.948,1
1140.85486,1406.09045,1
1140.37024,1343.6217,1
1140.49963,1423.07654,1
1140.52063,1318.3241,1
1140.20544,1369.46729,1
1140.31592,1362.02393,1
1140.12183,1363.54846,1
1140.22034,1368.93079,1
1140.13916,1321.2533,1
1140.82446,1388.18164,1
1140.99146,1403.3396,1
1140.80688,1349.9718,1
1140.5885,1272.39221,1
1140.621,1288.8877,1
1140.50354,1367.59082,1
1140.99841,1389.35779,1
1140.93372,1259.51611,1
1140.41687,1419.43359,1
1140.67041,1398.34009,1
1140.26807,1435.88525,1
1141.92688,1279.56177,1
1141.43579,1291.87878,1
1141.67639,1427.87622,1
1141.92676,1417.9928,1
1141.72168,1432.00037,1
1141.19153,1402.38464,1
1141.00867,1349.08264,1
1141.15283,1380.41418,1
1141.25732,1416.14258,1
1141.21729,1459.17761,1
1141.30566,1317.75391,1
1141.73694,1416.15674,1
1141.15857,1406.90625,1
1141.17676,1346.47534,1
1141.364,1366.86584,1
1141.44836,1403.11328,1
1141.7655,1348.62317,1
1141.73352,1329.77209,1
1141.84058,1453.17529,1
1141.34937,1425.83582,1
1141.97559,1383.74109,1
1141.463,1390.02283,1
1141.05078,1255.34058,1
1141.60193,1364.944,1
1141.92957,1335.29822,1
1141.12671,1424.0199,1
1141.90393,1311.70166,1
1141.08826,1356.97,1
1141.58618,1367.05823,1
1141.55371,1407.788,1
1141.82581,1403.79614,1
1141.40125,1378.49683,1
1142.29675,1343.2428,1
1142.158,1314.2146,1
1142.65283,1359.02429,1
1142.99243,1260.0188,1
1142.3844,1304.20044,1
1142.44629,1457.97107,1
1142.68982,1376.26208,1
1142.20215,1369.86914,1
1142.61926,1333.05823,1
1142.42419,1361.7251,1
1142.78162,1251.3385,1
1142.20691,1388.846,1
1142.88281,1348.19031,1
1142.93884,1463.84338,1
1142.31128,1303.7511,1
1142.85986,1265.61365,1
1142.38745,1291.86609,1
1142.59888,1306.42261,1
1142.00732,1304.48047,1
1142.08777,1445.58252,1
1142.003,1361.12781,1
1142.28906,1388.4408,1
1142.91309,1328.176,1
1142.9082,1410.48523,1
1142.69653,1401.09851,1
1142.69751,1403.3468,1
1142.621,1357.15222,1
1142.43042,1334.54065,1
1142.62024,1328.53015,1
1142.99866,1387.32129,1
1142.7135,1362.29187,1
1142.5072,1303.3241,1
1142.02881,1350.84668,1
1143.05627,1431.73364,1
1143.61194,1483.752,1
1143.17969,1311.39,1
1143.00732,1331.45166,1
1143.219,1294.85962,1
1143.23865,1271.82544,1
1143.81067,1299.64453,1
1143.16931,1380.94519,1
1143.36816,1324.897,1
1143.83521,1363.428,1
1143.21448,1400.21667,1
1143.61633,1291.26953,1
1143.157,1364.76648,1
1143.45959,1380.3114,1
1143.16943,1388.78857,1
1143.3512,1328.96033,1
1143.33081,1349.953,1
1143.42346,1350.126,1
1143.81189,1408.91846,1
1143.19141,1274.03455,1
1143.08081,1285.94043,1
1143.5896,1314.58118,1
1143.91089,1313.16711,1
1143.79883,1379.84363,1
1143.81323,1314.48584,1
1143.32715,1484.3645,1
1143.5968,1400.0946,1
1143.3479,1349.38892,1
1143.8866,1317.65369,1
1143.34961,1412.97156,1
1143.90186,1375.5824,1
1143.11865,1376.31262,1
1143.83618,1460.25342,1
1143.02844,1363.82556,1
1143.46521,1307.66858,1
1143.89966,1428.01685,1
1143.349,1390.10437,1
1143.8092,1361.19336,1
1144.79285,1450.73438,1
1144.97278,1296.6123,1
1144.97888,1360.01672,1
1144.53223,1378.03394,1
1144.09314,1360.0332,1
1144.55469,1254.17188,1
1144.54541,1417.61121,1
1144.544,1430.2218,1
1144.96082,1346.853,1
1144.117,1350.52649,1
1144.72717,1389.21216,1
1144.21423,1273.50488,1
1144.47961,1322.55566,1
1144.02673,1318.25964,1
1144.159,1297.27063,1
1144.16638,1283.889,1
1144.57666,1393.66846,1
1144.812,1255.69214,1
1144.26965,1402.4231,1
1144.52747,1374.41833,1
1144.31506,1441.742,1
1144.73486,1360.07825,1
1144.45361,1329.48547,1
1144.15466,1286.87561,1
1144.54871,1321.11072,1
1144.21619,1297.23035,1
1144.24329,1263.19568,1
1144.85974,1332.46936,1
1144.52771,1410.97937,1
1144.16919,1349.14746,1
1144.152,1343.632,1
1144.55591,1377.128,1
1144.28467,1375.262,1
1144.93359,1427.2312,1
1144.00574,1346.2229,1
1144.81177,1263.87732,1
1144.11646,1307.929,1
1144.91406,1490.04932,1
1144.39526,1421.98584,1
1144.0282,1366.46326,1
1144.7019,1304.60938,1
1144.00012,1379.77783,1
1144.86511,1454.29456,1
1144.9248,1378.42432,1
1144.71826,1228.04211,1
1144.62463,1318.72668,1
1144.877,1417.28271,1
1144.61584,1399.115,1
1144.69556,1346.71216,1
1144.86523,1385.39185,1
1145.97241,1321.70544,1
1145.40125,1372.97632,1
1145.5918,1337.66479,1
1145.23157,1370.14429,1
1145.63586,1294.72144,1
1145.3999,1327.42725,1
1145.917,1336.94165,1
1145.401,1317.2771,1
1145.56445,1407.3634,1
1145.094,1327.02185,1
1145.19763,1412.476,1
1145.39392,1380.79932,1
1145.27014,1366.04211,1
1145.845,1363.8,1
1145.23633,1286.701,1
1145.90747,1344.1814,1
1145.06042,1348.95935,1
1145.57935,1325.4967,1
1145.00732,1288.126,1
1145.67188,1320.84839,1
1145.59009,1380.06189,1
1145.16614,1398.12036,1
1145.00623,1326.79919,1
1145.81641,1333.65759,1
1145.33569,1292.05933,1
1145.10034,1403.32129,1
